HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.links,Answer.suggestion_texts,Answer.surveycode,Approve,Reject
37VUR2VJ6B09QPFPY7W54C0OOKLC1K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3VBEN272MMAON5RH3EC9FO419ZYSGO,A2M8LILG4AII22,Submitted,Mon May 04 01:13:50 PDT 2020,Mon May 04 01:19:06 PDT 2020,Wed May 06 01:19:06 PDT 2020,,,,316,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=5,none,"[{""i"":""A2M8LILG4AII22"",""r"":""5"",""d"":0,""d1"":53,""d2"":141},{""i"":""cat-2007_000528.jpg"",""r"":""4""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_005344.jpg"",""r"":""4""},{""i"":""cat-2010_005697.jpg"",""r"":""6""},{""i"":""cat-2011_001900.jpg"",""r"":""6""},{""i"":""dog-2007_001239.jpg"",""r"":""5""},{""i"":""dog-2007_001763.jpg"",""r"":""3""},{""i"":""dog-2007_008260.jpg"",""r"":""6""},{""i"":""dog-2007_008415.jpg"",""r"":""5""},{""i"":""dog-2007_009331.jpg"",""r"":""4""},{""i"":""dog-2007_009562.jpg"",""r"":""4""},{""i"":""dog-2007_009889.jpg"",""r"":""6""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,32VNZTT0A9FWAAYKTOA3GP22XSD4RW,A3JT2I4GGKDYPE,Submitted,Mon May 04 02:51:22 PDT 2020,Mon May 04 03:10:37 PDT 2020,Wed May 06 03:10:37 PDT 2020,,,,1155,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,No issues or suggestions,"[{""i"":""A3JT2I4GGKDYPE"",""r"":""6"",""d"":0,""d1"":115,""d2"":182},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""dog-2008_002003.jpg"",""r"":""3""},{""i"":""dog-2008_002536.jpg"",""r"":""1""},{""i"":""dog-2008_002936.jpg"",""r"":""2""},{""i"":""dog-2008_003101.jpg"",""r"":""8""},{""i"":""dog-2008_003497.jpg"",""r"":""8""},{""i"":""dog-2008_004265.jpg"",""r"":""4""},{""i"":""dog-2008_004273.jpg"",""r"":""6""},{""i"":""dog-2008_004480.jpg"",""r"":""6""},{""i"":""dog-2008_004525.jpg"",""r"":""5""},{""i"":""dog-2008_004768.jpg"",""r"":""8""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,33TIN5LC06L64HGIOEYO5T6FM7Y9YR,A1VMYCTZSIBP5J,Submitted,Mon May 04 01:05:55 PDT 2020,Mon May 04 01:20:02 PDT 2020,Wed May 06 01:20:02 PDT 2020,,,,847,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,no issues of the hit,"[{""i"":""A1VMYCTZSIBP5J"",""r"":""6"",""d"":0,""d1"":72,""d2"":65},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""8""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""7""},{""i"":""dog-2008_002003.jpg"",""r"":""5""},{""i"":""dog-2008_002536.jpg"",""r"":""4""},{""i"":""dog-2008_002936.jpg"",""r"":""3""},{""i"":""dog-2008_003101.jpg"",""r"":""8""},{""i"":""dog-2008_003497.jpg"",""r"":""9""},{""i"":""dog-2008_004265.jpg"",""r"":""7""},{""i"":""dog-2008_004273.jpg"",""r"":""5""},{""i"":""dog-2008_004480.jpg"",""r"":""7""},{""i"":""dog-2008_004525.jpg"",""r"":""7""},{""i"":""dog-2008_004768.jpg"",""r"":""3""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,34Q075JO1ZORIHH2CT8MYVUCCJC10S,AQ66O3UMAR84P,Submitted,Mon May 04 02:36:19 PDT 2020,Mon May 04 02:39:16 PDT 2020,Wed May 06 02:39:16 PDT 2020,,,,177,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""AQ66O3UMAR84P"",""r"":""6"",""d"":0,""d1"":61,""d2"":71},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""1""},{""i"":""dog-2008_002003.jpg"",""r"":""5""},{""i"":""dog-2008_002536.jpg"",""r"":""1""},{""i"":""dog-2008_002936.jpg"",""r"":""3""},{""i"":""dog-2008_003101.jpg"",""r"":""7""},{""i"":""dog-2008_003497.jpg"",""r"":""5""},{""i"":""dog-2008_004265.jpg"",""r"":""3""},{""i"":""dog-2008_004273.jpg"",""r"":""7""},{""i"":""dog-2008_004480.jpg"",""r"":""8""},{""i"":""dog-2008_004525.jpg"",""r"":""5""},{""i"":""dog-2008_004768.jpg"",""r"":""7""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3BWI6RSP7IK4KTBY9GOAKUNT955E75,A3774HPOUKYTX7,Submitted,Mon May 04 01:05:26 PDT 2020,Mon May 04 01:09:27 PDT 2020,Wed May 06 01:09:27 PDT 2020,,,,241,100% (1/1),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""A3774HPOUKYTX7"",""r"":""6"",""d"":0,""d1"":61,""d2"":114},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""7""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_002003.jpg"",""r"":""8""},{""i"":""dog-2008_002536.jpg"",""r"":""3""},{""i"":""dog-2008_002936.jpg"",""r"":""5""},{""i"":""dog-2008_003101.jpg"",""r"":""9""},{""i"":""dog-2008_003497.jpg"",""r"":""9""},{""i"":""dog-2008_004265.jpg"",""r"":""6""},{""i"":""dog-2008_004273.jpg"",""r"":""4""},{""i"":""dog-2008_004480.jpg"",""r"":""5""},{""i"":""dog-2008_004525.jpg"",""r"":""8""},{""i"":""dog-2008_004768.jpg"",""r"":""4""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3FPRZHYEP0I3LLWX2UAU7HZZ4YY3V7,AXAXLC0TXQ0QW,Submitted,Mon May 04 02:12:03 PDT 2020,Mon May 04 02:20:11 PDT 2020,Wed May 06 02:20:11 PDT 2020,,,,488,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""AXAXLC0TXQ0QW"",""r"":""6"",""d"":0,""d1"":18,""d2"":65},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_002003.jpg"",""r"":""9""},{""i"":""dog-2008_002536.jpg"",""r"":""1""},{""i"":""dog-2008_002936.jpg"",""r"":""2""},{""i"":""dog-2008_003101.jpg"",""r"":""7""},{""i"":""dog-2008_003497.jpg"",""r"":""5""},{""i"":""dog-2008_004265.jpg"",""r"":""4""},{""i"":""dog-2008_004273.jpg"",""r"":""6""},{""i"":""dog-2008_004480.jpg"",""r"":""4""},{""i"":""dog-2008_004525.jpg"",""r"":""7""},{""i"":""dog-2008_004768.jpg"",""r"":""3""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3OS46CRSLHA2I4JFLW8SEKBJEPPV6U,A2KKRJMJF44OGV,Submitted,Mon May 04 01:15:28 PDT 2020,Mon May 04 01:20:12 PDT 2020,Wed May 06 01:20:12 PDT 2020,,,,284,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,Sometimes the completion code is downloaded into a .json file instead of being displayed in a new tab,"[{""i"":""A2KKRJMJF44OGV"",""r"":""6"",""d"":0,""d1"":134,""d2"":89},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_002003.jpg"",""r"":""10""},{""i"":""dog-2008_002536.jpg"",""r"":""6""},{""i"":""dog-2008_002936.jpg"",""r"":""4""},{""i"":""dog-2008_003101.jpg"",""r"":""10""},{""i"":""dog-2008_003497.jpg"",""r"":""9""},{""i"":""dog-2008_004265.jpg"",""r"":""2""},{""i"":""dog-2008_004273.jpg"",""r"":""3""},{""i"":""dog-2008_004480.jpg"",""r"":""5""},{""i"":""dog-2008_004525.jpg"",""r"":""5""},{""i"":""dog-2008_004768.jpg"",""r"":""5""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3QY5DC2MXTVYOINQHZ1RC4MDTHHUF5,A3F9N2P4NUUR7S,Submitted,Mon May 04 01:06:08 PDT 2020,Mon May 04 01:21:18 PDT 2020,Wed May 06 01:21:18 PDT 2020,,,,910,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""A3F9N2P4NUUR7S"",""r"":""6"",""d"":0,""d1"":56,""d2"":103},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""3""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""dog-2008_002003.jpg"",""r"":""8""},{""i"":""dog-2008_002536.jpg"",""r"":""5""},{""i"":""dog-2008_002936.jpg"",""r"":""3""},{""i"":""dog-2008_003101.jpg"",""r"":""10""},{""i"":""dog-2008_003497.jpg"",""r"":""6""},{""i"":""dog-2008_004265.jpg"",""r"":""2""},{""i"":""dog-2008_004273.jpg"",""r"":""3""},{""i"":""dog-2008_004480.jpg"",""r"":""3""},{""i"":""dog-2008_004525.jpg"",""r"":""6""},{""i"":""dog-2008_004768.jpg"",""r"":""2""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3SITXWYCNXK0S555H2QIDLUW82XBXP,A2EARNRMFJOSIY,Submitted,Mon May 04 03:14:24 PDT 2020,Mon May 04 03:32:10 PDT 2020,Wed May 06 03:32:10 PDT 2020,,,,1066,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""A2EARNRMFJOSIY"",""r"":""6"",""d"":0,""d1"":54,""d2"":943},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""dog-2008_002003.jpg"",""r"":""8""},{""i"":""dog-2008_002536.jpg"",""r"":""4""},{""i"":""dog-2008_002936.jpg"",""r"":""4""},{""i"":""dog-2008_003101.jpg"",""r"":""8""},{""i"":""dog-2008_003497.jpg"",""r"":""7""},{""i"":""dog-2008_004265.jpg"",""r"":""3""},{""i"":""dog-2008_004273.jpg"",""r"":""6""},{""i"":""dog-2008_004480.jpg"",""r"":""8""},{""i"":""dog-2008_004525.jpg"",""r"":""4""},{""i"":""dog-2008_004768.jpg"",""r"":""8""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3U5JL4WY5MKG76KW2NGV57OQYBE4XC,A2Y5I2HJTRFR8H,Submitted,Mon May 04 04:44:30 PDT 2020,Mon May 04 04:48:56 PDT 2020,Wed May 06 04:48:56 PDT 2020,,,,266,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""A2Y5I2HJTRFR8H"",""r"":""6"",""d"":0,""d1"":47,""d2"":156},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""dog-2008_002003.jpg"",""r"":""8""},{""i"":""dog-2008_002536.jpg"",""r"":""2""},{""i"":""dog-2008_002936.jpg"",""r"":""5""},{""i"":""dog-2008_003101.jpg"",""r"":""10""},{""i"":""dog-2008_003497.jpg"",""r"":""9""},{""i"":""dog-2008_004265.jpg"",""r"":""2""},{""i"":""dog-2008_004273.jpg"",""r"":""6""},{""i"":""dog-2008_004480.jpg"",""r"":""5""},{""i"":""dog-2008_004525.jpg"",""r"":""6""},{""i"":""dog-2008_004768.jpg"",""r"":""7""}]",,
3W0XM68YZQ6R9NRDQKD3SVDWTTU1KM,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3YWRV122CUAP93D39LVL2C5R6DG8UE,A3DTPGXKABAFEJ,Submitted,Mon May 04 02:06:59 PDT 2020,Mon May 04 02:30:03 PDT 2020,Wed May 06 02:30:03 PDT 2020,,,,1384,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=6,{},"[{""i"":""A3DTPGXKABAFEJ"",""r"":""6"",""d"":0,""d1"":13,""d2"":88},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""5""},{""i"":""dog-2008_002003.jpg"",""r"":""5""},{""i"":""dog-2008_002536.jpg"",""r"":""5""},{""i"":""dog-2008_002936.jpg"",""r"":""2""},{""i"":""dog-2008_003101.jpg"",""r"":""7""},{""i"":""dog-2008_003497.jpg"",""r"":""9""},{""i"":""dog-2008_004265.jpg"",""r"":""2""},{""i"":""dog-2008_004273.jpg"",""r"":""7""},{""i"":""dog-2008_004480.jpg"",""r"":""7""},{""i"":""dog-2008_004525.jpg"",""r"":""3""},{""i"":""dog-2008_004768.jpg"",""r"":""7""}]",,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,32Q90QCQ1UWSF8IISADJOZSFFPGEKM,A3DTPGXKABAFEJ,Submitted,Mon May 04 02:08:16 PDT 2020,Mon May 04 02:38:40 PDT 2020,Wed May 06 02:38:40 PDT 2020,,,,1824,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,{},"[{""i"":""A3DTPGXKABAFEJ"",""r"":""7"",""d"":0,""d1"":7,""d2"":84},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""2""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_005137.jpg"",""r"":""9""},{""i"":""dog-2008_005514.jpg"",""r"":""6""},{""i"":""dog-2008_005898.jpg"",""r"":""6""},{""i"":""dog-2008_006074.jpg"",""r"":""4""},{""i"":""dog-2008_006546.jpg"",""r"":""9""},{""i"":""dog-2008_006965.jpg"",""r"":""5""},{""i"":""dog-2008_007021.jpg"",""r"":""7""},{""i"":""dog-2008_007384.jpg"",""r"":""9""},{""i"":""dog-2008_007537.jpg"",""r"":""10""},{""i"":""dog-2008_007583.jpg"",""r"":""2""}]",,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,358010RM5G4F1J3BMJHIEXO3BTNXVP,A2KKRJMJF44OGV,Submitted,Mon May 04 01:09:22 PDT 2020,Mon May 04 01:15:25 PDT 2020,Wed May 06 01:15:25 PDT 2020,,,,363,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,{},I did not receive any code at the end. No new tab opened.,,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3DUZQ9U6SOZ752HCS9BVFP7BWEVVSP,A2GJK2MDTHNQ6Q,Submitted,Mon May 04 02:06:14 PDT 2020,Mon May 04 02:45:04 PDT 2020,Wed May 06 02:45:04 PDT 2020,,,,2330,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,{},"[{""i"":""A2GJK2MDTHNQ6Q"",""r"":""7"",""d"":0,""d1"":81,""d2"":147},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_005137.jpg"",""r"":""5""},{""i"":""dog-2008_005514.jpg"",""r"":""3""},{""i"":""dog-2008_005898.jpg"",""r"":""6""},{""i"":""dog-2008_006074.jpg"",""r"":""9""},{""i"":""dog-2008_006546.jpg"",""r"":""9""},{""i"":""dog-2008_006965.jpg"",""r"":""6""},{""i"":""dog-2008_007021.jpg"",""r"":""7""},{""i"":""dog-2008_007384.jpg"",""r"":""3""},{""i"":""dog-2008_007537.jpg"",""r"":""10""},{""i"":""dog-2008_007583.jpg"",""r"":""3""}]",,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3JAOYWH7VKFM4I9J5Z9YBL4JDSWL9D,A1MWYS9YMR5MGQ,Submitted,Mon May 04 01:21:48 PDT 2020,Mon May 04 01:27:29 PDT 2020,Wed May 06 01:27:29 PDT 2020,,,,341,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,good,"[{""i"":""A1MWYS9YMR5MGQ"",""r"":""7"",""d"":0,""d1"":120,""d2"":160},{""i"":""cat-2007_000528.jpg"",""r"":""3""},{""i"":""cat-2007_000876.jpg"",""r"":""8""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""8""},{""i"":""dog-2008_005137.jpg"",""r"":""7""},{""i"":""dog-2008_005514.jpg"",""r"":""9""},{""i"":""dog-2008_005898.jpg"",""r"":""10""},{""i"":""dog-2008_006074.jpg"",""r"":""7""},{""i"":""dog-2008_006546.jpg"",""r"":""6""},{""i"":""dog-2008_006965.jpg"",""r"":""5""},{""i"":""dog-2008_007021.jpg"",""r"":""8""},{""i"":""dog-2008_007384.jpg"",""r"":""8""},{""i"":""dog-2008_007537.jpg"",""r"":""10""},{""i"":""dog-2008_007583.jpg"",""r"":""7""}]",,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3KXIR214I6RF6QHZEYV2FHUUL0P247,A3F9N2P4NUUR7S,Submitted,Mon May 04 01:06:15 PDT 2020,Mon May 04 01:39:38 PDT 2020,Wed May 06 01:39:38 PDT 2020,,,,2003,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,{},"[{""i"":""A3F9N2P4NUUR7S"",""r"":""7"",""d"":0,""d1"":20,""d2"":75},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""dog-2008_005137.jpg"",""r"":""4""},{""i"":""dog-2008_005514.jpg"",""r"":""2""},{""i"":""dog-2008_005898.jpg"",""r"":""5""},{""i"":""dog-2008_006074.jpg"",""r"":""7""},{""i"":""dog-2008_006546.jpg"",""r"":""9""},{""i"":""dog-2008_006965.jpg"",""r"":""2""},{""i"":""dog-2008_007021.jpg"",""r"":""7""},{""i"":""dog-2008_007384.jpg"",""r"":""4""},{""i"":""dog-2008_007537.jpg"",""r"":""10""},{""i"":""dog-2008_007583.jpg"",""r"":""1""}]",,
33QQ60S6ATT55UB7OFD5KD3KQSLU08,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3NXNZ5RS1C8NPXKH158OSGMII8X79W,A9ZM1P6LBW79,Submitted,Mon May 04 01:51:11 PDT 2020,Mon May 04 02:09:19 PDT 2020,Wed May 06 02:09:19 PDT 2020,,,,1088,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=7,{},"[{""i"":""A9ZM1P6LBW79"",""r"":""7"",""d"":0,""d1"":85,""d2"":160},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""dog-2008_005137.jpg"",""r"":""4""},{""i"":""dog-2008_005514.jpg"",""r"":""6""},{""i"":""dog-2008_005898.jpg"",""r"":""6""},{""i"":""dog-2008_006074.jpg"",""r"":""7""},{""i"":""dog-2008_006546.jpg"",""r"":""7""},{""i"":""dog-2008_006965.jpg"",""r"":""5""},{""i"":""dog-2008_007021.jpg"",""r"":""6""},{""i"":""dog-2008_007384.jpg"",""r"":""6""},{""i"":""dog-2008_007537.jpg"",""r"":""6""},{""i"":""dog-2008_007583.jpg"",""r"":""5""}]",,
